id,date,user,pc,to,cc,bcc,from,size,attachments
EML0000215,01/02/2026 13:18:44,USR0002,PC-USR0002-01,colleague4@dTA.org,,,usr0002@dTA.org,450000.0,
EML0000216,01/02/2026 15:06:08,USR0002,PC-USR0002-01,colleague6@dTA.org,,,usr0002@dTA.org,450000.0,
EML0000217,01/02/2026 09:54:59,USR0002,PC-USR0002-01,colleague5@dTA.org,,,usr0002@dTA.org,450000.0,
EML0000218,01/02/2026 11:36:08,USR0002,PC-USR0002-01,colleague8@dTA.org,,,usr0002@dTA.org,450000.0,
EML0000219,01/02/2026 13:57:09,USR0002,PC-USR0002-01,colleague4@dTA.org,,,usr0002@dTA.org,450000.0,
EML0000220,01/02/2026 15:08:07,USR0003,PC-USR0003-01,colleague2@dTA.org,,,usr0003@dTA.org,450000.0,
EML0000221,01/02/2026 11:09:22,USR0003,PC-USR0003-01,colleague9@dTA.org,,,usr0003@dTA.org,450000.0,memo.docx
EML0000222,01/02/2026 12:03:43,USR0003,PC-USR0003-01,colleague6@dTA.org,,,usr0003@dTA.org,450000.0,
EML0000223,01/02/2026 09:27:30,USR0003,PC-USR0003-01,colleague5@dTA.org,,,usr0003@dTA.org,450000.0,
EML0000224,01/02/2026 10:48:27,USR0003,PC-USR0003-01,colleague4@dTA.org,,,usr0003@dTA.org,450000.0,
EML0000225,01/02/2026 11:15:17,USR0003,PC-USR0003-01,colleague2@dTA.org,,,usr0003@dTA.org,450000.0,
EML0000226,01/02/2026 12:42:52,USR0003,PC-USR0003-01,colleague7@dTA.org,,,usr0003@dTA.org,450000.0,memo.docx
EML0000227,01/02/2026 10:44:46,USR0003,PC-USR0003-01,colleague9@dTA.org,,,usr0003@dTA.org,450000.0,
EML0000228,01/02/2026 12:54:37,USR0003,PC-USR0003-01,colleague3@dTA.org,,,usr0003@dTA.org,450000.0,
EML0000229,01/02/2026 11:25:02,USR0003,PC-USR0003-01,colleague5@dTA.org,,,usr0003@dTA.org,450000.0,
EML0000230,01/02/2026 11:27:01,USR0003,PC-USR0003-01,colleague10@dTA.org,,,usr0003@dTA.org,450000.0,memo.docx
EML0000231,01/02/2026 09:24:26,USR0003,PC-USR0003-01,colleague9@dTA.org,,,usr0003@dTA.org,450000.0,
EML0000232,01/02/2026 16:09:53,USR0004,PC-USR0004-01,colleague9@dTA.org,,,usr0004@dTA.org,450000.0,
EML0000233,01/02/2026 15:15:13,USR0004,PC-USR0004-01,colleague4@dTA.org,,,usr0004@dTA.org,450000.0,memo.docx
EML0000234,01/02/2026 11:07:44,USR0004,PC-USR0004-01,colleague3@dTA.org,,,usr0004@dTA.org,450000.0,
EML0000235,01/02/2026 09:44:27,USR0004,PC-USR0004-01,colleague6@dTA.org,,,usr0004@dTA.org,450000.0,memo.docx
EML0000236,01/02/2026 10:42:37,USR0004,PC-USR0004-01,colleague2@dTA.org,,,usr0004@dTA.org,450000.0,
EML0000237,01/02/2026 11:01:09,USR0004,PC-USR0004-01,colleague6@dTA.org,,,usr0004@dTA.org,450000.0,memo.docx
EML0000238,01/02/2026 12:04:00,USR0004,PC-USR0004-01,colleague10@dTA.org,,,usr0004@dTA.org,450000.0,
EML0000239,01/02/2026 15:09:48,USR0004,PC-USR0004-01,colleague3@dTA.org,,,usr0004@dTA.org,450000.0,
EML0000240,01/02/2026 14:11:35,USR0005,PC-USR0005-01,colleague10@dTA.org,,,usr0005@dTA.org,450000.0,memo.docx
EML0000241,01/02/2026 15:24:18,USR0005,PC-USR0005-01,colleague7@dTA.org,,,usr0005@dTA.org,450000.0,
EML0000242,01/02/2026 10:05:51,USR0005,PC-USR0005-01,colleague2@dTA.org,,,usr0005@dTA.org,450000.0,memo.docx
EML0000243,01/02/2026 09:39:59,USR0005,PC-USR0005-01,colleague7@dTA.org,,,usr0005@dTA.org,450000.0,memo.docx
EML0000244,01/02/2026 10:40:28,USR0005,PC-USR0005-01,colleague9@dTA.org,,,usr0005@dTA.org,450000.0,
EML0000245,01/02/2026 09:42:18,USR0005,PC-USR0005-01,colleague7@dTA.org,,,usr0005@dTA.org,450000.0,
EML0000246,01/02/2026 16:35:24,USR0005,PC-USR0005-01,colleague2@dTA.org,,,usr0005@dTA.org,450000.0,memo.docx
EML0000247,01/02/2026 16:07:22,USR0005,PC-USR0005-01,colleague8@dTA.org,,,usr0005@dTA.org,450000.0,
EML0000248,01/02/2026 15:00:23,USR0005,PC-USR0005-01,colleague4@dTA.org,,,usr0005@dTA.org,450000.0,
EML0000249,01/02/2026 13:56:42,USR0005,PC-USR0005-01,colleague5@dTA.org,,,usr0005@dTA.org,450000.0,
EML0000250,01/02/2026 09:07:03,USR0006,PC-USR0006-01,colleague5@dTA.org,,,usr0006@dTA.org,450000.0,memo.docx
EML0000251,01/02/2026 14:44:39,USR0006,PC-USR0006-01,colleague7@dTA.org,,,usr0006@dTA.org,450000.0,
EML0000252,01/02/2026 11:59:08,USR0006,PC-USR0006-01,colleague10@dTA.org,,,usr0006@dTA.org,450000.0,
EML0000253,01/02/2026 11:20:55,USR0006,PC-USR0006-01,colleague3@dTA.org,,,usr0006@dTA.org,450000.0,
EML0000254,01/02/2026 15:40:28,USR0006,PC-USR0006-01,colleague2@dTA.org,,,usr0006@dTA.org,450000.0,
EML0000255,01/02/2026 12:36:30,USR0006,PC-USR0006-01,colleague8@dTA.org,,,usr0006@dTA.org,450000.0,
EML0000256,01/02/2026 14:49:46,USR0006,PC-USR0006-01,colleague8@dTA.org,,,usr0006@dTA.org,450000.0,
EML0000257,01/02/2026 13:49:18,USR0006,PC-USR0006-01,colleague2@dTA.org,,,usr0006@dTA.org,450000.0,
EML0000258,01/02/2026 14:53:39,USR0007,PC-USR0007-01,colleague2@dTA.org,,,usr0007@dTA.org,450000.0,
EML0000259,01/02/2026 16:36:50,USR0007,PC-USR0007-01,colleague6@dTA.org,,,usr0007@dTA.org,450000.0,
EML0000260,01/02/2026 09:31:59,USR0007,PC-USR0007-01,colleague3@dTA.org,,,usr0007@dTA.org,450000.0,
EML0000261,01/02/2026 11:33:18,USR0007,PC-USR0007-01,colleague10@dTA.org,,,usr0007@dTA.org,450000.0,
EML0000262,01/02/2026 11:19:31,USR0007,PC-USR0007-01,colleague5@dTA.org,,,usr0007@dTA.org,450000.0,memo.docx
EML0000263,01/02/2026 13:00:29,USR0007,PC-USR0007-01,colleague1@dTA.org,,,usr0007@dTA.org,450000.0,
EML0000264,01/02/2026 10:03:31,USR0007,PC-USR0007-01,colleague5@dTA.org,,,usr0007@dTA.org,450000.0,memo.docx
EML0000265,01/02/2026 14:42:53,USR0007,PC-USR0007-01,colleague1@dTA.org,,,usr0007@dTA.org,450000.0,memo.docx
EML0000266,01/02/2026 11:22:56,USR0007,PC-USR0007-01,colleague5@dTA.org,,,usr0007@dTA.org,450000.0,
EML0000267,01/02/2026 11:05:45,USR0007,PC-USR0007-01,colleague5@dTA.org,,,usr0007@dTA.org,450000.0,memo.docx
EML0000268,01/02/2026 12:27:37,USR0007,PC-USR0007-01,colleague2@dTA.org,,,usr0007@dTA.org,450000.0,
EML0000269,01/02/2026 09:30:59,USR0007,PC-USR0007-01,colleague6@dTA.org,,,usr0007@dTA.org,450000.0,
EML0000270,01/02/2026 14:46:52,USR0008,PC-USR0008-01,colleague3@dTA.org,,,usr0008@dTA.org,450000.0,memo.docx
EML0000271,01/02/2026 12:44:28,USR0008,PC-USR0008-01,colleague8@dTA.org,,,usr0008@dTA.org,450000.0,
EML0000272,01/02/2026 09:31:53,USR0008,PC-USR0008-01,colleague1@dTA.org,,,usr0008@dTA.org,450000.0,
EML0000273,01/02/2026 15:19:52,USR0008,PC-USR0008-01,colleague2@dTA.org,,,usr0008@dTA.org,450000.0,memo.docx
EML0000274,01/02/2026 15:31:01,USR0008,PC-USR0008-01,colleague7@dTA.org,,,usr0008@dTA.org,450000.0,
EML0000275,01/02/2026 16:18:58,USR0009,PC-USR0009-01,colleague2@dTA.org,,,usr0009@dTA.org,450000.0,
EML0000276,01/02/2026 10:28:56,USR0009,PC-USR0009-01,colleague7@dTA.org,,,usr0009@dTA.org,450000.0,
EML0000277,01/02/2026 10:55:08,USR0009,PC-USR0009-01,colleague5@dTA.org,,,usr0009@dTA.org,450000.0,
EML0000278,01/02/2026 10:22:51,USR0009,PC-USR0009-01,colleague2@dTA.org,,,usr0009@dTA.org,450000.0,
EML0000279,01/02/2026 12:46:04,USR0009,PC-USR0009-01,colleague6@dTA.org,,,usr0009@dTA.org,450000.0,memo.docx
EML0000280,01/02/2026 14:17:29,USR0009,PC-USR0009-01,colleague9@dTA.org,,,usr0009@dTA.org,450000.0,
EML0000281,01/02/2026 15:35:28,USR0010,PC-USR0010-01,colleague8@dTA.org,,,usr0010@dTA.org,450000.0,
EML0000282,01/02/2026 13:43:07,USR0010,PC-USR0010-01,colleague9@dTA.org,,,usr0010@dTA.org,450000.0,
EML0000283,01/02/2026 14:11:01,USR0010,PC-USR0010-01,colleague6@dTA.org,,,usr0010@dTA.org,450000.0,
EML0000284,01/02/2026 14:46:27,USR0010,PC-USR0010-01,colleague4@dTA.org,,,usr0010@dTA.org,450000.0,
EML0000285,01/02/2026 12:24:23,USR0010,PC-USR0010-01,colleague3@dTA.org,,,usr0010@dTA.org,450000.0,
EML0000286,01/02/2026 09:12:28,USR0010,PC-USR0010-01,colleague6@dTA.org,,,usr0010@dTA.org,450000.0,
EML0000287,01/02/2026 15:43:29,USR0011,PC-USR0011-01,colleague1@dTA.org,,,usr0011@dTA.org,450000.0,
EML0000288,01/02/2026 15:27:49,USR0011,PC-USR0011-01,colleague1@dTA.org,,,usr0011@dTA.org,450000.0,
EML0000289,01/02/2026 13:47:40,USR0011,PC-USR0011-01,colleague2@dTA.org,,,usr0011@dTA.org,450000.0,
EML0000290,01/02/2026 16:32:23,USR0011,PC-USR0011-01,colleague8@dTA.org,,,usr0011@dTA.org,450000.0,
EML0000291,01/02/2026 14:07:50,USR0011,PC-USR0011-01,colleague3@dTA.org,,,usr0011@dTA.org,450000.0,
EML0000292,01/02/2026 15:55:43,USR0011,PC-USR0011-01,colleague2@dTA.org,,,usr0011@dTA.org,450000.0,memo.docx
EML0000293,01/02/2026 14:59:45,USR0011,PC-USR0011-01,colleague10@dTA.org,,,usr0011@dTA.org,450000.0,
EML0000294,01/02/2026 16:27:03,USR0011,PC-USR0011-01,colleague8@dTA.org,,,usr0011@dTA.org,450000.0,
EML0000295,01/02/2026 10:55:31,USR0011,PC-USR0011-01,colleague8@dTA.org,,,usr0011@dTA.org,450000.0,
EML0000296,01/02/2026 14:16:27,USR0011,PC-USR0011-01,colleague6@dTA.org,,,usr0011@dTA.org,450000.0,
EML0000297,01/02/2026 09:34:17,USR0011,PC-USR0011-01,colleague3@dTA.org,,,usr0011@dTA.org,450000.0,
EML0000298,01/02/2026 15:01:28,USR0011,PC-USR0011-01,colleague6@dTA.org,,,usr0011@dTA.org,450000.0,
EML0000299,01/02/2026 14:09:58,USR0012,PC-USR0012-01,colleague4@dTA.org,,,usr0012@dTA.org,450000.0,
EML0000300,01/02/2026 12:16:06,USR0012,PC-USR0012-01,colleague6@dTA.org,,,usr0012@dTA.org,450000.0,
EML0000301,01/02/2026 10:29:57,USR0012,PC-USR0012-01,colleague8@dTA.org,,,usr0012@dTA.org,450000.0,
EML0000302,01/02/2026 13:21:18,USR0012,PC-USR0012-01,colleague8@dTA.org,,,usr0012@dTA.org,450000.0,
EML0000303,01/02/2026 16:44:16,USR0012,PC-USR0012-01,colleague10@dTA.org,,,usr0012@dTA.org,450000.0,
EML0000304,01/02/2026 09:48:08,USR0012,PC-USR0012-01,colleague3@dTA.org,,,usr0012@dTA.org,450000.0,
EML0000305,01/02/2026 09:14:56,USR0012,PC-USR0012-01,colleague6@dTA.org,,,usr0012@dTA.org,450000.0,
EML0000306,01/02/2026 13:19:45,USR0012,PC-USR0012-01,colleague3@dTA.org,,,usr0012@dTA.org,450000.0,
EML0000307,01/02/2026 13:30:45,USR0012,PC-USR0012-01,colleague8@dTA.org,,,usr0012@dTA.org,450000.0,
EML0000308,01/02/2026 11:47:51,USR0012,PC-USR0012-01,colleague3@dTA.org,,,usr0012@dTA.org,450000.0,memo.docx
EML0000309,01/02/2026 12:13:42,USR0013,PC-USR0013-01,colleague5@dTA.org,,,usr0013@dTA.org,450000.0,
EML0000310,01/02/2026 14:01:20,USR0013,PC-USR0013-01,colleague7@dTA.org,,,usr0013@dTA.org,450000.0,
EML0000311,01/02/2026 14:35:35,USR0013,PC-USR0013-01,colleague4@dTA.org,,,usr0013@dTA.org,450000.0,
EML0000312,01/02/2026 16:54:17,USR0013,PC-USR0013-01,colleague2@dTA.org,,,usr0013@dTA.org,450000.0,memo.docx
EML0000313,01/02/2026 16:01:00,USR0014,PC-USR0014-01,colleague7@dTA.org,,,usr0014@dTA.org,450000.0,
EML0000314,01/02/2026 15:54:06,USR0014,PC-USR0014-01,colleague6@dTA.org,,,usr0014@dTA.org,450000.0,
EML0000315,01/02/2026 13:53:04,USR0014,PC-USR0014-01,colleague7@dTA.org,,,usr0014@dTA.org,450000.0,
EML0000316,01/02/2026 13:14:44,USR0014,PC-USR0014-01,colleague2@dTA.org,,,usr0014@dTA.org,450000.0,
EML0000317,01/02/2026 15:56:30,USR0014,PC-USR0014-01,colleague1@dTA.org,,,usr0014@dTA.org,450000.0,
EML0000318,01/02/2026 14:39:31,USR0015,PC-USR0015-01,colleague3@dTA.org,,,usr0015@dTA.org,450000.0,
EML0000319,01/02/2026 12:16:54,USR0015,PC-USR0015-01,colleague8@dTA.org,,,usr0015@dTA.org,450000.0,
EML0000320,01/02/2026 16:57:23,USR0015,PC-USR0015-01,colleague3@dTA.org,,,usr0015@dTA.org,450000.0,
EML0000321,01/02/2026 14:01:07,USR0015,PC-USR0015-01,colleague4@dTA.org,,,usr0015@dTA.org,450000.0,
EML0000322,01/02/2026 13:48:35,USR0015,PC-USR0015-01,colleague9@dTA.org,,,usr0015@dTA.org,450000.0,memo.docx
EML0000323,01/02/2026 10:12:05,USR0015,PC-USR0015-01,colleague2@dTA.org,,,usr0015@dTA.org,450000.0,
EML0000324,01/02/2026 15:54:16,USR0015,PC-USR0015-01,colleague3@dTA.org,,,usr0015@dTA.org,450000.0,
EML0000325,01/02/2026 14:25:08,USR0015,PC-USR0015-01,colleague7@dTA.org,,,usr0015@dTA.org,450000.0,memo.docx
EML0000326,01/02/2026 13:39:36,USR0015,PC-USR0015-01,colleague2@dTA.org,,,usr0015@dTA.org,450000.0,
EML0000327,01/02/2026 12:28:52,USR0015,PC-USR0015-01,colleague1@dTA.org,,,usr0015@dTA.org,450000.0,
EML0000328,01/02/2026 12:46:20,USR0016,PC-USR0016-01,colleague1@dTA.org,,,usr0016@dTA.org,450000.0,
EML0000329,01/02/2026 11:21:55,USR0016,PC-USR0016-01,colleague5@dTA.org,,,usr0016@dTA.org,450000.0,
EML0000330,01/02/2026 14:29:12,USR0016,PC-USR0016-01,colleague1@dTA.org,,,usr0016@dTA.org,450000.0,
EML0000331,01/02/2026 11:18:32,USR0016,PC-USR0016-01,colleague2@dTA.org,,,usr0016@dTA.org,450000.0,
EML0000332,01/02/2026 12:21:42,USR0016,PC-USR0016-01,colleague8@dTA.org,,,usr0016@dTA.org,450000.0,memo.docx
EML0000333,01/02/2026 16:04:53,USR0016,PC-USR0016-01,colleague4@dTA.org,,,usr0016@dTA.org,450000.0,
EML0000334,01/02/2026 13:35:10,USR0016,PC-USR0016-01,colleague3@dTA.org,,,usr0016@dTA.org,450000.0,
EML0000335,01/02/2026 10:20:37,USR0017,PC-USR0017-01,colleague6@dTA.org,,,usr0017@dTA.org,450000.0,
EML0000336,01/02/2026 10:36:16,USR0017,PC-USR0017-01,colleague6@dTA.org,,,usr0017@dTA.org,450000.0,
EML0000337,01/02/2026 16:23:31,USR0017,PC-USR0017-01,colleague5@dTA.org,,,usr0017@dTA.org,450000.0,
EML0000338,01/02/2026 14:34:47,USR0017,PC-USR0017-01,colleague4@dTA.org,,,usr0017@dTA.org,450000.0,
EML0000339,01/02/2026 10:25:43,USR0018,PC-USR0018-01,colleague7@dTA.org,,,usr0018@dTA.org,450000.0,memo.docx
EML0000340,01/02/2026 16:27:53,USR0018,PC-USR0018-01,colleague8@dTA.org,,,usr0018@dTA.org,450000.0,
EML0000341,01/02/2026 09:36:57,USR0018,PC-USR0018-01,colleague1@dTA.org,,,usr0018@dTA.org,450000.0,
EML0000342,01/02/2026 13:45:18,USR0018,PC-USR0018-01,colleague8@dTA.org,,,usr0018@dTA.org,450000.0,
EML0000343,01/02/2026 13:01:42,USR0018,PC-USR0018-01,colleague5@dTA.org,,,usr0018@dTA.org,450000.0,
EML0000344,01/02/2026 12:15:44,USR0018,PC-USR0018-01,colleague8@dTA.org,,,usr0018@dTA.org,450000.0,
EML0000345,01/02/2026 09:55:36,USR0018,PC-USR0018-01,colleague7@dTA.org,,,usr0018@dTA.org,450000.0,
EML0000346,01/02/2026 16:34:21,USR0019,PC-USR0019-01,colleague3@dTA.org,,,usr0019@dTA.org,450000.0,
EML0000347,01/02/2026 10:16:07,USR0019,PC-USR0019-01,colleague7@dTA.org,,,usr0019@dTA.org,450000.0,
EML0000348,01/02/2026 15:00:04,USR0019,PC-USR0019-01,colleague4@dTA.org,,,usr0019@dTA.org,450000.0,
EML0000349,01/02/2026 13:59:31,USR0019,PC-USR0019-01,colleague8@dTA.org,,,usr0019@dTA.org,450000.0,
EML0000350,01/02/2026 13:32:36,USR0019,PC-USR0019-01,colleague7@dTA.org,,,usr0019@dTA.org,450000.0,memo.docx
EML0000351,01/02/2026 09:27:40,USR0019,PC-USR0019-01,colleague8@dTA.org,,,usr0019@dTA.org,450000.0,
EML0000352,01/02/2026 16:27:24,USR0019,PC-USR0019-01,colleague6@dTA.org,,,usr0019@dTA.org,450000.0,memo.docx
EML0000353,01/02/2026 11:07:23,USR0019,PC-USR0019-01,colleague1@dTA.org,,,usr0019@dTA.org,450000.0,memo.docx
EML0000354,01/02/2026 16:58:10,USR0020,PC-USR0020-01,colleague8@dTA.org,,,usr0020@dTA.org,450000.0,memo.docx
EML0000355,01/02/2026 16:51:57,USR0020,PC-USR0020-01,colleague6@dTA.org,,,usr0020@dTA.org,450000.0,
EML0000356,01/02/2026 14:54:30,USR0020,PC-USR0020-01,colleague5@dTA.org,,,usr0020@dTA.org,450000.0,
EML0000357,01/02/2026 14:40:42,USR0020,PC-USR0020-01,colleague6@dTA.org,,,usr0020@dTA.org,450000.0,
EML0000358,01/02/2026 13:51:38,USR0020,PC-USR0020-01,colleague4@dTA.org,,,usr0020@dTA.org,450000.0,
EML0000359,01/02/2026 09:27:30,USR0020,PC-USR0020-01,colleague5@dTA.org,,,usr0020@dTA.org,450000.0,
EML0000360,01/02/2026 13:31:46,USR0020,PC-USR0020-01,colleague7@dTA.org,,,usr0020@dTA.org,450000.0,memo.docx
EML0000361,01/02/2026 12:00:36,USR0021,PC-USR0021-01,colleague6@dTA.org,,,usr0021@dTA.org,450000.0,memo.docx
EML0000362,01/02/2026 14:41:21,USR0021,PC-USR0021-01,colleague7@dTA.org,,,usr0021@dTA.org,450000.0,
EML0000363,01/02/2026 09:20:55,USR0021,PC-USR0021-01,colleague8@dTA.org,,,usr0021@dTA.org,450000.0,memo.docx
EML0000364,01/02/2026 10:38:33,USR0021,PC-USR0021-01,colleague9@dTA.org,,,usr0021@dTA.org,450000.0,
EML0000365,01/02/2026 11:30:31,USR0021,PC-USR0021-01,colleague9@dTA.org,,,usr0021@dTA.org,450000.0,
EML0000366,01/02/2026 14:07:39,USR0021,PC-USR0021-01,colleague1@dTA.org,,,usr0021@dTA.org,450000.0,
EML0000367,01/02/2026 14:15:19,USR0021,PC-USR0021-01,colleague9@dTA.org,,,usr0021@dTA.org,450000.0,
EML0000368,01/02/2026 13:02:54,USR0021,PC-USR0021-01,colleague2@dTA.org,,,usr0021@dTA.org,450000.0,memo.docx
EML0000369,01/02/2026 13:42:08,USR0021,PC-USR0021-01,colleague5@dTA.org,,,usr0021@dTA.org,450000.0,
EML0000370,01/02/2026 11:17:21,USR0021,PC-USR0021-01,colleague7@dTA.org,,,usr0021@dTA.org,450000.0,
EML0000371,01/02/2026 14:04:31,USR0021,PC-USR0021-01,colleague5@dTA.org,,,usr0021@dTA.org,450000.0,
EML0000372,01/02/2026 10:15:57,USR0022,PC-USR0022-01,colleague5@dTA.org,,,usr0022@dTA.org,450000.0,
EML0000373,01/02/2026 12:48:42,USR0022,PC-USR0022-01,colleague9@dTA.org,,,usr0022@dTA.org,450000.0,
EML0000374,01/02/2026 11:40:31,USR0022,PC-USR0022-01,colleague9@dTA.org,,,usr0022@dTA.org,450000.0,memo.docx
EML0000375,01/02/2026 09:20:49,USR0022,PC-USR0022-01,colleague9@dTA.org,,,usr0022@dTA.org,450000.0,
EML0000376,01/02/2026 14:00:30,USR0022,PC-USR0022-01,colleague4@dTA.org,,,usr0022@dTA.org,450000.0,memo.docx
EML0000377,01/02/2026 09:00:58,USR0023,PC-USR0023-01,colleague3@dTA.org,,,usr0023@dTA.org,450000.0,
EML0000378,01/02/2026 09:51:01,USR0023,PC-USR0023-01,colleague10@dTA.org,,,usr0023@dTA.org,450000.0,memo.docx
EML0000379,01/02/2026 15:07:35,USR0023,PC-USR0023-01,colleague3@dTA.org,,,usr0023@dTA.org,450000.0,
EML0000380,01/02/2026 09:15:44,USR0023,PC-USR0023-01,colleague7@dTA.org,,,usr0023@dTA.org,450000.0,
EML0000381,01/02/2026 16:16:46,USR0023,PC-USR0023-01,colleague5@dTA.org,,,usr0023@dTA.org,450000.0,
EML0000382,01/02/2026 10:46:58,USR0023,PC-USR0023-01,colleague7@dTA.org,,,usr0023@dTA.org,450000.0,
EML0000383,01/02/2026 12:25:23,USR0023,PC-USR0023-01,colleague10@dTA.org,,,usr0023@dTA.org,450000.0,
EML0000384,01/02/2026 11:56:03,USR0023,PC-USR0023-01,colleague2@dTA.org,,,usr0023@dTA.org,450000.0,
EML0000385,01/02/2026 10:51:07,USR0023,PC-USR0023-01,colleague9@dTA.org,,,usr0023@dTA.org,450000.0,
EML0000386,01/02/2026 13:06:34,USR0023,PC-USR0023-01,colleague5@dTA.org,,,usr0023@dTA.org,450000.0,
EML0000387,01/02/2026 15:33:30,USR0023,PC-USR0023-01,colleague6@dTA.org,,,usr0023@dTA.org,450000.0,
EML0000388,01/02/2026 11:48:26,USR0023,PC-USR0023-01,colleague4@dTA.org,,,usr0023@dTA.org,450000.0,memo.docx
EML0000389,01/02/2026 12:55:37,USR0024,PC-USR0024-01,colleague8@dTA.org,,,usr0024@dTA.org,450000.0,
EML0000390,01/02/2026 11:03:46,USR0024,PC-USR0024-01,colleague6@dTA.org,,,usr0024@dTA.org,450000.0,
EML0000391,01/02/2026 13:17:01,USR0024,PC-USR0024-01,colleague8@dTA.org,,,usr0024@dTA.org,450000.0,
EML0000392,01/02/2026 13:25:10,USR0024,PC-USR0024-01,colleague1@dTA.org,,,usr0024@dTA.org,450000.0,
EML0000393,01/02/2026 16:56:08,USR0024,PC-USR0024-01,colleague7@dTA.org,,,usr0024@dTA.org,450000.0,
EML0000394,01/02/2026 15:42:08,USR0024,PC-USR0024-01,colleague10@dTA.org,,,usr0024@dTA.org,450000.0,memo.docx
EML0000395,01/02/2026 09:35:51,USR0024,PC-USR0024-01,colleague2@dTA.org,,,usr0024@dTA.org,450000.0,
EML0000396,01/02/2026 16:46:40,USR0024,PC-USR0024-01,colleague8@dTA.org,,,usr0024@dTA.org,450000.0,
EML0000397,01/02/2026 09:10:36,USR0024,PC-USR0024-01,colleague10@dTA.org,,,usr0024@dTA.org,450000.0,memo.docx
EML0000398,01/02/2026 13:01:25,USR0024,PC-USR0024-01,colleague9@dTA.org,,,usr0024@dTA.org,450000.0,
EML0000399,01/02/2026 13:04:12,USR0024,PC-USR0024-01,colleague4@dTA.org,,,usr0024@dTA.org,450000.0,
EML0000400,01/02/2026 12:05:59,USR0024,PC-USR0024-01,colleague3@dTA.org,,,usr0024@dTA.org,450000.0,
EML0000401,01/02/2026 16:17:19,USR0025,PC-USR0025-01,colleague3@dTA.org,,,usr0025@dTA.org,450000.0,memo.docx
EML0000402,01/02/2026 14:32:21,USR0025,PC-USR0025-01,colleague5@dTA.org,,,usr0025@dTA.org,450000.0,
EML0000403,01/02/2026 14:46:37,USR0025,PC-USR0025-01,colleague7@dTA.org,,,usr0025@dTA.org,450000.0,
EML0000404,01/02/2026 14:50:45,USR0025,PC-USR0025-01,colleague10@dTA.org,,,usr0025@dTA.org,450000.0,
EML0000405,01/02/2026 11:19:39,USR0025,PC-USR0025-01,colleague2@dTA.org,,,usr0025@dTA.org,450000.0,
EML0000406,01/02/2026 15:21:01,USR0025,PC-USR0025-01,colleague3@dTA.org,,,usr0025@dTA.org,450000.0,
EML0000407,01/02/2026 09:56:02,USR0025,PC-USR0025-01,colleague1@dTA.org,,,usr0025@dTA.org,450000.0,memo.docx
EML0000408,01/02/2026 13:23:40,USR0025,PC-USR0025-01,colleague4@dTA.org,,,usr0025@dTA.org,450000.0,
EML0000409,01/02/2026 12:04:15,USR0025,PC-USR0025-01,colleague3@dTA.org,,,usr0025@dTA.org,450000.0,
EML0000410,01/02/2026 10:51:20,USR0025,PC-USR0025-01,colleague6@dTA.org,,,usr0025@dTA.org,450000.0,memo.docx
EML0000411,01/02/2026 09:20:21,USR0025,PC-USR0025-01,colleague8@dTA.org,,,usr0025@dTA.org,450000.0,memo.docx
EML0000412,01/02/2026 12:40:40,USR0025,PC-USR0025-01,colleague7@dTA.org,,,usr0025@dTA.org,450000.0,
EML0000413,01/05/2026 10:38:49,AAE0190,PC-AAE0190-01,colleague2@dTA.org,,,aae0190@dTA.org,450000.0,memo.docx
EML0000414,01/05/2026 15:25:06,AAE0190,PC-AAE0190-01,colleague3@dTA.org,,,aae0190@dTA.org,450000.0,
EML0000415,01/05/2026 09:07:39,AAE0190,PC-AAE0190-01,colleague1@dTA.org,,,aae0190@dTA.org,450000.0,
EML0000416,01/05/2026 14:42:47,AAE0190,PC-AAE0190-01,colleague9@dTA.org,,,aae0190@dTA.org,450000.0,
EML0000417,01/05/2026 10:34:59,USR0002,PC-USR0002-01,colleague7@dTA.org,,,usr0002@dTA.org,450000.0,
EML0000418,01/05/2026 13:34:08,USR0002,PC-USR0002-01,colleague3@dTA.org,,,usr0002@dTA.org,450000.0,
EML0000419,01/05/2026 16:56:56,USR0002,PC-USR0002-01,colleague6@dTA.org,,,usr0002@dTA.org,450000.0,
EML0000420,01/05/2026 12:36:28,USR0002,PC-USR0002-01,colleague9@dTA.org,,,usr0002@dTA.org,450000.0,
EML0000421,01/05/2026 11:00:52,USR0003,PC-USR0003-01,colleague5@dTA.org,,,usr0003@dTA.org,450000.0,
EML0000422,01/05/2026 14:31:48,USR0003,PC-USR0003-01,colleague8@dTA.org,,,usr0003@dTA.org,450000.0,
EML0000423,01/05/2026 09:36:28,USR0003,PC-USR0003-01,colleague5@dTA.org,,,usr0003@dTA.org,450000.0,
EML0000424,01/05/2026 12:12:50,USR0003,PC-USR0003-01,colleague9@dTA.org,,,usr0003@dTA.org,450000.0,
EML0000425,01/05/2026 09:27:08,USR0003,PC-USR0003-01,colleague4@dTA.org,,,usr0003@dTA.org,450000.0,
EML0000426,01/05/2026 14:16:51,USR0003,PC-USR0003-01,colleague7@dTA.org,,,usr0003@dTA.org,450000.0,
EML0000427,01/05/2026 11:54:40,USR0003,PC-USR0003-01,colleague3@dTA.org,,,usr0003@dTA.org,450000.0,
EML0000428,01/05/2026 14:44:18,USR0003,PC-USR0003-01,colleague1@dTA.org,,,usr0003@dTA.org,450000.0,memo.docx
